Frame,Timestamp,Value
82,1.9171221,Bonsai.Shaders.FrameEvent
83,1.9319921,Bonsai.Shaders.FrameEvent
84,1.9545189,Bonsai.Shaders.FrameEvent
85,1.9668351,Bonsai.Shaders.FrameEvent
86,1.9822045,Bonsai.Shaders.FrameEvent
87,1.999754,Bonsai.Shaders.FrameEvent
88,2.0139658,Bonsai.Shaders.FrameEvent
89,2.0298826,Bonsai.Shaders.FrameEvent
90,2.0460715,Bonsai.Shaders.FrameEvent
91,2.062797,Bonsai.Shaders.FrameEvent
92,2.079655,Bonsai.Shaders.FrameEvent
93,2.0955172,Bonsai.Shaders.FrameEvent
94,2.1142629,Bonsai.Shaders.FrameEvent
95,2.1334752,Bonsai.Shaders.FrameEvent
96,2.147225,Bonsai.Shaders.FrameEvent
97,2.1634599,Bonsai.Shaders.FrameEvent
98,2.1804343,Bonsai.Shaders.FrameEvent
99,2.1976808,Bonsai.Shaders.FrameEvent
100,2.2149022,Bonsai.Shaders.FrameEvent
101,2.4565923,Bonsai.Shaders.FrameEvent
102,2.5457163,Bonsai.Shaders.FrameEvent
103,2.5488636,Bonsai.Shaders.FrameEvent
104,2.5634425,Bonsai.Shaders.FrameEvent
105,2.6216265,Bonsai.Shaders.FrameEvent
106,2.6244957,Bonsai.Shaders.FrameEvent
107,2.6291964,Bonsai.Shaders.FrameEvent
108,2.6461944,Bonsai.Shaders.FrameEvent
109,2.6614134,Bonsai.Shaders.FrameEvent
110,2.677666,Bonsai.Shaders.FrameEvent
111,2.6954253,Bonsai.Shaders.FrameEvent
112,2.7119464,Bonsai.Shaders.FrameEvent
113,2.7293508,Bonsai.Shaders.FrameEvent
114,2.7447563,Bonsai.Shaders.FrameEvent
115,2.7603099,Bonsai.Shaders.FrameEvent
116,2.7769908,Bonsai.Shaders.FrameEvent
117,2.7936212,Bonsai.Shaders.FrameEvent
118,2.8102768,Bonsai.Shaders.FrameEvent
119,2.8267736,Bonsai.Shaders.FrameEvent
120,2.8434172,Bonsai.Shaders.FrameEvent
121,2.8605002,Bonsai.Shaders.FrameEvent
122,2.8766572,Bonsai.Shaders.FrameEvent
123,2.893509,Bonsai.Shaders.FrameEvent
124,2.9100826,Bonsai.Shaders.FrameEvent
125,2.9266754,Bonsai.Shaders.FrameEvent
126,2.9448104,Bonsai.Shaders.FrameEvent
127,2.9600524,Bonsai.Shaders.FrameEvent
128,2.976555,Bonsai.Shaders.FrameEvent
129,2.9932313,Bonsai.Shaders.FrameEvent
130,3.0150537,Bonsai.Shaders.FrameEvent
131,3.0266881,Bonsai.Shaders.FrameEvent
132,3.0432462,Bonsai.Shaders.FrameEvent
133,3.0599822,Bonsai.Shaders.FrameEvent
134,3.0769329,Bonsai.Shaders.FrameEvent
135,3.1080424,Bonsai.Shaders.FrameEvent
136,3.1109581,Bonsai.Shaders.FrameEvent
137,3.1288157,Bonsai.Shaders.FrameEvent
138,3.1438198,Bonsai.Shaders.FrameEvent
139,3.1609447,Bonsai.Shaders.FrameEvent
140,3.1794247,Bonsai.Shaders.FrameEvent
141,3.1958403,Bonsai.Shaders.FrameEvent
142,3.2123231,Bonsai.Shaders.FrameEvent
143,3.228938,Bonsai.Shaders.FrameEvent
144,3.2456937,Bonsai.Shaders.FrameEvent
145,3.2625238,Bonsai.Shaders.FrameEvent
146,3.2785403,Bonsai.Shaders.FrameEvent
147,3.2975007,Bonsai.Shaders.FrameEvent
148,3.3127187,Bonsai.Shaders.FrameEvent
149,3.3289156,Bonsai.Shaders.FrameEvent
150,3.3476671,Bonsai.Shaders.FrameEvent
151,3.3626076,Bonsai.Shaders.FrameEvent
152,3.3882434,Bonsai.Shaders.FrameEvent
153,3.3998129,Bonsai.Shaders.FrameEvent
154,3.41532,Bonsai.Shaders.FrameEvent
155,3.4353379,Bonsai.Shaders.FrameEvent
156,3.4525013,Bonsai.Shaders.FrameEvent
157,3.4706702,Bonsai.Shaders.FrameEvent
158,3.4827543,Bonsai.Shaders.FrameEvent
159,3.4981235,Bonsai.Shaders.FrameEvent
160,3.5225068,Bonsai.Shaders.FrameEvent
161,3.5311412,Bonsai.Shaders.FrameEvent
162,3.5490585,Bonsai.Shaders.FrameEvent
163,3.5686424,Bonsai.Shaders.FrameEvent
164,3.5801968,Bonsai.Shaders.FrameEvent
165,3.5961624,Bonsai.Shaders.FrameEvent
166,3.612989,Bonsai.Shaders.FrameEvent
167,3.6288975,Bonsai.Shaders.FrameEvent
168,3.6453104,Bonsai.Shaders.FrameEvent
169,3.6618885,Bonsai.Shaders.FrameEvent
170,3.6789084,Bonsai.Shaders.FrameEvent
171,3.6956498,Bonsai.Shaders.FrameEvent
172,3.7133912,Bonsai.Shaders.FrameEvent
173,3.7286475,Bonsai.Shaders.FrameEvent
174,3.745302,Bonsai.Shaders.FrameEvent
175,3.7618312,Bonsai.Shaders.FrameEvent
176,3.7805223,Bonsai.Shaders.FrameEvent
177,3.7949831,Bonsai.Shaders.FrameEvent
178,3.8114817,Bonsai.Shaders.FrameEvent
179,3.8281167,Bonsai.Shaders.FrameEvent
180,3.8448421,Bonsai.Shaders.FrameEvent
181,3.8615661,Bonsai.Shaders.FrameEvent
182,3.8780946,Bonsai.Shaders.FrameEvent
183,3.8947615,Bonsai.Shaders.FrameEvent
184,3.9113914,Bonsai.Shaders.FrameEvent
185,3.9295006,Bonsai.Shaders.FrameEvent
186,3.9490813,Bonsai.Shaders.FrameEvent
187,3.9617058,Bonsai.Shaders.FrameEvent
188,3.9781545,Bonsai.Shaders.FrameEvent
189,3.9978891,Bonsai.Shaders.FrameEvent
190,4.011605,Bonsai.Shaders.FrameEvent
191,4.0282342,Bonsai.Shaders.FrameEvent
192,4.044795,Bonsai.Shaders.FrameEvent
193,4.0619378,Bonsai.Shaders.FrameEvent
194,4.0784956,Bonsai.Shaders.FrameEvent
195,4.0963086,Bonsai.Shaders.FrameEvent
196,4.1123701,Bonsai.Shaders.FrameEvent
197,4.1287783,Bonsai.Shaders.FrameEvent
198,4.1457869,Bonsai.Shaders.FrameEvent
199,4.1653938,Bonsai.Shaders.FrameEvent
200,4.178894,Bonsai.Shaders.FrameEvent
201,4.1968922,Bonsai.Shaders.FrameEvent
202,4.2128233,Bonsai.Shaders.FrameEvent
203,4.2287926,Bonsai.Shaders.FrameEvent
204,4.245639,Bonsai.Shaders.FrameEvent
205,4.2615009,Bonsai.Shaders.FrameEvent
206,4.2782085,Bonsai.Shaders.FrameEvent
207,4.2968041,Bonsai.Shaders.FrameEvent
208,4.311597,Bonsai.Shaders.FrameEvent
209,4.3282925,Bonsai.Shaders.FrameEvent
210,4.3448347,Bonsai.Shaders.FrameEvent
211,4.3614633,Bonsai.Shaders.FrameEvent
212,4.3781152,Bonsai.Shaders.FrameEvent
213,4.3952813,Bonsai.Shaders.FrameEvent
214,4.411538,Bonsai.Shaders.FrameEvent
215,4.4298034,Bonsai.Shaders.FrameEvent
216,4.4448663,Bonsai.Shaders.FrameEvent
217,4.4619848,Bonsai.Shaders.FrameEvent
218,4.4796943,Bonsai.Shaders.FrameEvent
219,4.4949737,Bonsai.Shaders.FrameEvent
220,4.5117013,Bonsai.Shaders.FrameEvent
221,4.5282651,Bonsai.Shaders.FrameEvent
222,4.5456148,Bonsai.Shaders.FrameEvent
