Frame,Timestamp,Value
539,9.8917208,Bonsai.Shaders.FrameEvent
540,9.9101568,Bonsai.Shaders.FrameEvent
541,9.9248476,Bonsai.Shaders.FrameEvent
542,9.9413863,Bonsai.Shaders.FrameEvent
543,9.958651,Bonsai.Shaders.FrameEvent
544,9.9763188,Bonsai.Shaders.FrameEvent
545,9.9963161,Bonsai.Shaders.FrameEvent
546,10.0202471,Bonsai.Shaders.FrameEvent
547,10.0259901,Bonsai.Shaders.FrameEvent
548,10.0490347,Bonsai.Shaders.FrameEvent
549,10.0643475,Bonsai.Shaders.FrameEvent
550,10.0773896,Bonsai.Shaders.FrameEvent
551,10.0942019,Bonsai.Shaders.FrameEvent
552,10.1112743,Bonsai.Shaders.FrameEvent
553,10.1263214,Bonsai.Shaders.FrameEvent
554,10.1446072,Bonsai.Shaders.FrameEvent
555,10.1632249,Bonsai.Shaders.FrameEvent
556,10.1776952,Bonsai.Shaders.FrameEvent
557,10.1958631,Bonsai.Shaders.FrameEvent
558,10.2119508,Bonsai.Shaders.FrameEvent
559,10.2257541,Bonsai.Shaders.FrameEvent
560,10.2442743,Bonsai.Shaders.FrameEvent
561,10.2630563,Bonsai.Shaders.FrameEvent
562,10.276034,Bonsai.Shaders.FrameEvent
563,10.2924361,Bonsai.Shaders.FrameEvent
564,10.3086554,Bonsai.Shaders.FrameEvent
565,10.331447,Bonsai.Shaders.FrameEvent
566,10.3447974,Bonsai.Shaders.FrameEvent
567,10.359583,Bonsai.Shaders.FrameEvent
568,10.3760938,Bonsai.Shaders.FrameEvent
569,10.3910029,Bonsai.Shaders.FrameEvent
570,10.4077221,Bonsai.Shaders.FrameEvent
571,10.4241755,Bonsai.Shaders.FrameEvent
572,10.4408266,Bonsai.Shaders.FrameEvent
573,10.457652,Bonsai.Shaders.FrameEvent
574,10.4741955,Bonsai.Shaders.FrameEvent
575,10.4910224,Bonsai.Shaders.FrameEvent
576,10.5108068,Bonsai.Shaders.FrameEvent
577,10.5242571,Bonsai.Shaders.FrameEvent
578,10.5410169,Bonsai.Shaders.FrameEvent
579,10.5575178,Bonsai.Shaders.FrameEvent
580,10.5741436,Bonsai.Shaders.FrameEvent
581,10.5919329,Bonsai.Shaders.FrameEvent
582,10.6075632,Bonsai.Shaders.FrameEvent
583,10.6244367,Bonsai.Shaders.FrameEvent
584,10.6415641,Bonsai.Shaders.FrameEvent
585,10.6577705,Bonsai.Shaders.FrameEvent
586,10.6742445,Bonsai.Shaders.FrameEvent
587,10.6914464,Bonsai.Shaders.FrameEvent
588,10.7077465,Bonsai.Shaders.FrameEvent
589,10.7242521,Bonsai.Shaders.FrameEvent
590,10.7427072,Bonsai.Shaders.FrameEvent
591,10.7577841,Bonsai.Shaders.FrameEvent
592,10.7742161,Bonsai.Shaders.FrameEvent
593,10.790916,Bonsai.Shaders.FrameEvent
594,10.8096682,Bonsai.Shaders.FrameEvent
595,10.8242419,Bonsai.Shaders.FrameEvent
596,10.8409047,Bonsai.Shaders.FrameEvent
597,10.8583785,Bonsai.Shaders.FrameEvent
598,10.8741603,Bonsai.Shaders.FrameEvent
599,10.8908835,Bonsai.Shaders.FrameEvent
600,10.9075887,Bonsai.Shaders.FrameEvent
601,10.9242765,Bonsai.Shaders.FrameEvent
602,10.9408139,Bonsai.Shaders.FrameEvent
603,10.9576518,Bonsai.Shaders.FrameEvent
604,10.9742768,Bonsai.Shaders.FrameEvent
605,10.991184,Bonsai.Shaders.FrameEvent
606,11.0083016,Bonsai.Shaders.FrameEvent
607,11.0242308,Bonsai.Shaders.FrameEvent
608,11.0431962,Bonsai.Shaders.FrameEvent
609,11.0576047,Bonsai.Shaders.FrameEvent
610,11.0751035,Bonsai.Shaders.FrameEvent
611,11.0914429,Bonsai.Shaders.FrameEvent
612,11.1075841,Bonsai.Shaders.FrameEvent
613,11.1248318,Bonsai.Shaders.FrameEvent
614,11.1410944,Bonsai.Shaders.FrameEvent
615,11.1575382,Bonsai.Shaders.FrameEvent
616,11.1753241,Bonsai.Shaders.FrameEvent
617,11.1910158,Bonsai.Shaders.FrameEvent
618,11.2076887,Bonsai.Shaders.FrameEvent
619,11.2245943,Bonsai.Shaders.FrameEvent
620,11.2430883,Bonsai.Shaders.FrameEvent
621,11.2605249,Bonsai.Shaders.FrameEvent
622,11.2744105,Bonsai.Shaders.FrameEvent
623,11.2912892,Bonsai.Shaders.FrameEvent
624,11.3093507,Bonsai.Shaders.FrameEvent
625,11.3243691,Bonsai.Shaders.FrameEvent
626,11.340834,Bonsai.Shaders.FrameEvent
627,11.3580198,Bonsai.Shaders.FrameEvent
628,11.376452,Bonsai.Shaders.FrameEvent
629,11.3909191,Bonsai.Shaders.FrameEvent
630,11.4078797,Bonsai.Shaders.FrameEvent
631,11.424252,Bonsai.Shaders.FrameEvent
632,11.4409417,Bonsai.Shaders.FrameEvent
633,11.4580662,Bonsai.Shaders.FrameEvent
634,11.4744031,Bonsai.Shaders.FrameEvent
635,11.4906406,Bonsai.Shaders.FrameEvent
636,11.508094,Bonsai.Shaders.FrameEvent
637,11.5242448,Bonsai.Shaders.FrameEvent
638,11.5408934,Bonsai.Shaders.FrameEvent
639,11.5575634,Bonsai.Shaders.FrameEvent
640,11.5744973,Bonsai.Shaders.FrameEvent
641,11.5916222,Bonsai.Shaders.FrameEvent
642,11.6085934,Bonsai.Shaders.FrameEvent
643,11.6254233,Bonsai.Shaders.FrameEvent
644,11.644952,Bonsai.Shaders.FrameEvent
645,11.6586481,Bonsai.Shaders.FrameEvent
646,11.6753269,Bonsai.Shaders.FrameEvent
647,11.6915833,Bonsai.Shaders.FrameEvent
648,11.7081667,Bonsai.Shaders.FrameEvent
649,11.7248122,Bonsai.Shaders.FrameEvent
650,11.7424626,Bonsai.Shaders.FrameEvent
651,11.7608933,Bonsai.Shaders.FrameEvent
652,11.7754503,Bonsai.Shaders.FrameEvent
653,11.7912814,Bonsai.Shaders.FrameEvent
654,11.8076934,Bonsai.Shaders.FrameEvent
655,11.826624,Bonsai.Shaders.FrameEvent
656,11.8410316,Bonsai.Shaders.FrameEvent
657,11.8576677,Bonsai.Shaders.FrameEvent
658,11.8743638,Bonsai.Shaders.FrameEvent
659,11.8909379,Bonsai.Shaders.FrameEvent
660,11.9078025,Bonsai.Shaders.FrameEvent
661,11.9244085,Bonsai.Shaders.FrameEvent
662,11.9411963,Bonsai.Shaders.FrameEvent
663,11.9578999,Bonsai.Shaders.FrameEvent
664,11.9743704,Bonsai.Shaders.FrameEvent
665,11.9912723,Bonsai.Shaders.FrameEvent
666,12.0106193,Bonsai.Shaders.FrameEvent
667,12.0244889,Bonsai.Shaders.FrameEvent
668,12.041279,Bonsai.Shaders.FrameEvent
669,12.0577165,Bonsai.Shaders.FrameEvent
