Frame,Timestamp,Value
178,3.3913052,Bonsai.Shaders.FrameEvent
179,3.407977,Bonsai.Shaders.FrameEvent
180,3.4244859,Bonsai.Shaders.FrameEvent
181,3.4426307,Bonsai.Shaders.FrameEvent
182,3.4577391,Bonsai.Shaders.FrameEvent
183,3.4744125,Bonsai.Shaders.FrameEvent
184,3.491243,Bonsai.Shaders.FrameEvent
185,3.5103381,Bonsai.Shaders.FrameEvent
186,3.5252011,Bonsai.Shaders.FrameEvent
187,3.5414832,Bonsai.Shaders.FrameEvent
188,3.558257,Bonsai.Shaders.FrameEvent
189,3.5748294,Bonsai.Shaders.FrameEvent
190,3.5913356,Bonsai.Shaders.FrameEvent
191,3.6077564,Bonsai.Shaders.FrameEvent
192,3.6245519,Bonsai.Shaders.FrameEvent
193,3.6411766,Bonsai.Shaders.FrameEvent
194,3.6578683,Bonsai.Shaders.FrameEvent
195,3.6744594,Bonsai.Shaders.FrameEvent
196,3.6911321,Bonsai.Shaders.FrameEvent
197,3.7077734,Bonsai.Shaders.FrameEvent
198,3.7245195,Bonsai.Shaders.FrameEvent
199,3.7442042,Bonsai.Shaders.FrameEvent
200,3.7604577,Bonsai.Shaders.FrameEvent
201,3.7748965,Bonsai.Shaders.FrameEvent
202,3.7911175,Bonsai.Shaders.FrameEvent
203,3.8077392,Bonsai.Shaders.FrameEvent
204,3.8243876,Bonsai.Shaders.FrameEvent
205,3.841431,Bonsai.Shaders.FrameEvent
206,3.8582431,Bonsai.Shaders.FrameEvent
207,3.8748824,Bonsai.Shaders.FrameEvent
208,3.8924366,Bonsai.Shaders.FrameEvent
209,3.9079704,Bonsai.Shaders.FrameEvent
210,3.9246236,Bonsai.Shaders.FrameEvent
211,3.9410614,Bonsai.Shaders.FrameEvent
212,3.9582976,Bonsai.Shaders.FrameEvent
213,3.974958,Bonsai.Shaders.FrameEvent
214,3.9912237,Bonsai.Shaders.FrameEvent
215,4.0078001,Bonsai.Shaders.FrameEvent
216,4.0393292,Bonsai.Shaders.FrameEvent
217,4.0422283,Bonsai.Shaders.FrameEvent
218,4.057822,Bonsai.Shaders.FrameEvent
219,4.0751435,Bonsai.Shaders.FrameEvent
220,4.091076,Bonsai.Shaders.FrameEvent
221,4.1078878,Bonsai.Shaders.FrameEvent
222,4.1250767,Bonsai.Shaders.FrameEvent
223,4.1411632,Bonsai.Shaders.FrameEvent
224,4.158116,Bonsai.Shaders.FrameEvent
225,4.174514,Bonsai.Shaders.FrameEvent
226,4.1911697,Bonsai.Shaders.FrameEvent
227,4.2079318,Bonsai.Shaders.FrameEvent
228,4.2248088,Bonsai.Shaders.FrameEvent
229,4.2410844,Bonsai.Shaders.FrameEvent
230,4.2580983,Bonsai.Shaders.FrameEvent
231,4.2744926,Bonsai.Shaders.FrameEvent
232,4.2914383,Bonsai.Shaders.FrameEvent
233,4.3081104,Bonsai.Shaders.FrameEvent
234,4.3245776,Bonsai.Shaders.FrameEvent
235,4.3416466,Bonsai.Shaders.FrameEvent
236,4.3581067,Bonsai.Shaders.FrameEvent
237,4.3749562,Bonsai.Shaders.FrameEvent
238,4.3915082,Bonsai.Shaders.FrameEvent
239,4.4079724,Bonsai.Shaders.FrameEvent
240,4.4246605,Bonsai.Shaders.FrameEvent
241,4.4425649,Bonsai.Shaders.FrameEvent
242,4.4579241,Bonsai.Shaders.FrameEvent
243,4.4746553,Bonsai.Shaders.FrameEvent
244,4.4916273,Bonsai.Shaders.FrameEvent
245,4.5077772,Bonsai.Shaders.FrameEvent
246,4.524861,Bonsai.Shaders.FrameEvent
247,4.5416181,Bonsai.Shaders.FrameEvent
248,4.5582535,Bonsai.Shaders.FrameEvent
249,4.5744475,Bonsai.Shaders.FrameEvent
250,4.5910866,Bonsai.Shaders.FrameEvent
251,4.6084317,Bonsai.Shaders.FrameEvent
252,4.6246235,Bonsai.Shaders.FrameEvent
253,4.6413852,Bonsai.Shaders.FrameEvent
254,4.6579476,Bonsai.Shaders.FrameEvent
255,4.6765845,Bonsai.Shaders.FrameEvent
256,4.6913708,Bonsai.Shaders.FrameEvent
257,4.707934,Bonsai.Shaders.FrameEvent
258,4.7248244,Bonsai.Shaders.FrameEvent
259,4.7423762,Bonsai.Shaders.FrameEvent
260,4.759444,Bonsai.Shaders.FrameEvent
261,4.7785401,Bonsai.Shaders.FrameEvent
262,4.7923436,Bonsai.Shaders.FrameEvent
263,4.8088875,Bonsai.Shaders.FrameEvent
264,4.8252166,Bonsai.Shaders.FrameEvent
265,4.8437139,Bonsai.Shaders.FrameEvent
266,4.8584808,Bonsai.Shaders.FrameEvent
267,4.8756809,Bonsai.Shaders.FrameEvent
268,4.891988,Bonsai.Shaders.FrameEvent
269,4.9086794,Bonsai.Shaders.FrameEvent
270,4.9249696,Bonsai.Shaders.FrameEvent
